Fault,Va,Vb,Vc,Ia,Ib,Ic
AC,-67950.63765,135811.9125,-67952.33148,-232.6449667,465.3252153,-232.6564538
AC,-31832.91046,63571.51651,-31832.95877,-235.4311257,470.8922301,-235.4426586
AC,4567.36771,-9233.144328,4568.965285,-236.1276108,472.2796385,-236.1390947
AC,40927.10542,-81955.85069,40930.33463,-234.7282399,469.4751259,-234.7395805
AC,76923.57107,-153951.1107,76928.40319,-231.2454339,462.5035851,-231.2565381
AC,112237.2575,-224579.8893,112243.6495,-225.7101065,451.4268962,-225.7208833
AC,146554.7179,-293215.2805,146562.6131,-218.1713897,436.3433765,-218.1817508
AC,179571.348,-359248.0717,179580.6762,-208.6961975,417.3869085,-208.7060587
AC,210994.09,-422092.1511,211004.7683,-197.3686326,394.7257512,-197.3779138
AC,240544.0333,-481189.7103,240555.9669,-184.2892391,368.5610465,-184.2978656
AC,267958.8905,-536016.1951,267971.9735,-169.5741106,339.1250343,-169.5820134
AC,292995.3255,-586084.9618,293009.4416,-153.3538598,306.6789906,-153.3609762
AC,315431.1131,-630951.5965,315446.1369,-135.7724586,271.5109089,-135.7787331
AC,335067.1116,-670217.8597,335082.9097,-116.985961,233.9329434,-116.9913453
AC,351729.0305,-703535.2213,351745.4627,-97.16111699,194.278639,-97.16557101
AC,365268.9774,-730607.954,365285.8978,-76.47389348,152.8999701,-76.47738522
AC,375566.7709,-751195.7584,375584.0291,-55.10791168,110.1642165,-55.11041771
AC,382531.0069,-765115.8957,382548.4497,-33.25281756,66.4507039,-33.25432321
AC,386099.8705,-772244.8096,386117.343,-11.10259848,22.14743655,-11.10309794
AC,386241.6841,-772519.2235,386259.0312,11.14613865,-22.35234665,11.14664223
AC,382955.1889,-765936.7017,382972.2566,33.29591246,-66.65366247,33.29740705
AC,376269.5563,-752555.671,376286.1929,55.15012,-110.3632893,55.15258475
AC,366244.1282,-732494.9026,366260.1861,76.51478176,-153.0932574,76.51818724
AC,352967.8911,-705932.457,352983.2277,97.20026351,-194.4642925,97.20457191
AC,336558.6859,-673104.1046,336573.1649,117.0229594,-234.1091824,117.0281249
AC,317162.1618,-634301.2321,317175.6547,135.8069219,-271.6760363,135.8128911
AC,294950.4836,-589868.2565,294962.8706,153.3854231,-306.831408,153.3921354
AC,270120.804,-540199.568,270131.9749,169.602435,-339.2632561,169.6098233
AC,242893.5127,-485736.0296,242903.3685,184.3140143,-368.6837132,184.3220055
AC,213510.2813,-426961.0633,213518.7344,197.38958,-394.8316411,197.3980954
AC,182231.9173,-364396.3599,182238.8925,208.7130724,-417.4749491,208.722029
AC,149336.0497,-298597.2483,149341.4852,218.1839834,-436.4126535,218.1932941
AC,115114.6647,-230147.7659,115118.5119,225.7182486,-451.4766619,225.727823
AC,79871.51346,-159655.4752,79873.73843,231.2489931,-462.5332652,231.2587389
AC,43919.41688,-87746.07079,43919.9997,234.7271259,-469.484324,234.7369488
AC,7577.488267,-15057.82561,7576.423699,236.1217747,-472.2681405,236.13158
AC,-28831.69885,57764.07432,-28834.40142,235.4205605,-470.860005,235.4302536
AC,-64984.97395,130073.2567,-64989.2906,232.6297073,-465.2724165,232.6391946
AC,-100561.438,201227.9,-100567.3305,227.773987,-455.5549707,227.7831767
AC,-135245.3118,270596.4307,-135252.7279,220.8964993,-441.7939204,220.9053022
AC,-168728.7388,337563.1287,-168737.6127,212.0582892,-424.1114096,212.0666197
AC,-200714.5178,401533.593,-200724.7708,201.3378053,-402.6643896,201.3455818
AC,-230918.7406,461940.0171,-230930.2819,188.8302035,-377.6432255,188.8373493
AC,-259073.3126,518246.2293,-259086.0397,174.646502,-349.2700071,174.6529461
AC,-284928.3317,569952.4517,-284942.1317,158.9125964,-317.796577,158.9182741
AC,-308254.3069,616599.7362,-308269.0574,141.768142,-283.5022956,141.7729952
AC,-328844.1953,657774.0383,-328859.7653,123.3653141,-246.6915614,123.3692922
AC,-346515.2394,693109.8918,-346531.491,103.8674575,-207.6911091,103.8705177
AC,-361110.59,722293.6533,-361127.3789,83.44763673,-166.8471094,83.4497441
AC,-372500.6976,745066.2857,-372517.8748,62.28709939,-124.5220967,62.28822769
AC,-380584.4628,761225.6573,-380601.876,40.57366797,-81.09175057,40.57379959
AC,-385290.1335,770628.3366,-385307.6282,18.50007242,-36.941562,18.49919859
AC,-386575.942,773190.8646,-386593.3629,-3.73776047,7.536588845,-3.739639587
AC,-384430.4751,768890.4962,-384447.6677,-25.94244611,51.94791076,-25.94532144
AC,-378872.7764,757765.4018,-378889.5881,-47.91689414,95.8982057,-47.92074776
AC,-369952.1762,739914.3284,-369968.4579,-69.46605781,138.9973677,-69.47086311
AC,-357747.8546,715495.7235,-357763.4618,-90.39866521,180.8628457,-90.40438714
AC,-342368.1378,684726.3284,-342382.9321,-110.528917,221.1230385,-110.5355124
AC,-323949.5373,647879.2543,-323963.3875,-129.6781357,259.420594,-129.6855536
AC,-302655.5381,605281.5585,-302668.3212,-147.6763515,295.4155803,-147.6845337
AC,-278675.147,557311.3411,-278686.7496,-164.3638109,328.7885033,-164.3726923
AC,-252221.2158,504394.3893,-252231.535,-179.5923949,359.2431426,-179.6019043
AC,-223528.5514,447000.3976,-223537.4957,-193.2269334,386.5091808,-193.2369941
AC,-192851.8319,385638.7992,-192859.322,-205.1464053,410.3446024,-205.1569356
AC,-160463.3461,320854.2438,-160469.3156,-215.2450126,430.5378427,-215.2559266
AC,-126650.5764,253221.764,-126654.9724,-223.4331193,446.909665,-223.4443277
AC,-91713.64748,183341.6703,-91716.4309,-229.6380472,459.3147518,-229.6494581
AC,-55962.66189,111834.2233,-55963.80815,-233.8047209,467.6429946,-233.8162407
AC,-19714.94793,39334.12831,-19714.44693,-235.8961568,471.8204716,-235.9076908
AC,16707.75712,-33515.09878,16709.90088,-235.893791,471.8101029,-235.9052445
AC,52982.16276,-106066.843,52985.93017,-233.7976446,467.6119808,-233.8089235
AC,88786.29479,-177677.1301,88791.65235,-229.6263231,459.2633679,-229.6373349
AC,123802.3532,-247710.3419,123809.2533,-223.4168514,446.8383673,-223.4275061
AC,157719.533,-315544.8587,157727.9143,-215.2243454,430.447264,-215.2345559
AC,190236.7828,-380578.5767,190246.5709,-205.1215222,410.2355467,-205.1312056
AC,221065.4773,-442234.2518,221076.5852,-193.1980552,386.3826159,-193.2071331
AC,249931.9789,-499964.6239,249944.3079,-179.559778,359.1001921,-179.5681774
AC,276580.0662,-553257.2742,276593.507,-164.3277448,328.6304359,-164.3353988
AC,300773.2092,-601639.1734,300787.6422,-147.6371563,295.2437991,-147.6440047
AC,322296.6677,-644680.8803,322311.9648,-129.6361593,259.2366237,-129.6421488
AC,340959.398,-682000.3535,340975.4234,-110.4845319,220.928512,-110.4896171
AC,356595.7483,-713266.343,356612.3597,-90.35226542,180.6594896,-90.35640863
AC,369066.9293,-738201.3294,369083.9792,-69.41805516,138.7869872,-69.42122731
AC,378262.246,-756583.9882,378279.5829,-47.86771469,95.68266791,-47.86989526
AC,384100.08,-768251.1535,384117.55,-25.89252635,51.72912888,-25.89370361
AC,386528.6143,-773099.2667,386546.0623,-3.687543481,7.316504786,-3.687714608
AC,385526.2931,-771085.2957,385543.5641,18.55014093,-37.16099477,18.55096982
AC,381102.0131,-762227.1166,381118.9538,40.62314361,-81.30858436,40.62495754
AC,373295.0444,-746603.3552,373311.5043,62.33554304,-124.7344068,62.33831827
AC,362174.6823,-724352.6891,362190.5153,83.49461842,-167.0530116,83.49832269
AC,347839.6319,-695672.6169,347854.6974,103.9125603,-207.8887756,103.9171531
AC,330417.1321,-660817.7049,330431.2963,123.4081376,-246.8792378,123.4135705
AC,310061.8263,-620097.3276,310074.9634,141.8083061,-283.678316,141.8145233
AC,286954.3896,-573872.9222,286966.3829,158.9497448,-317.9593791,158.9566834
AC,261299.9252,-522554.7797,261310.6682,174.6803049,-349.4181458,174.6878957
AC,233326.144,-466598.4035,233335.5413,188.8603609,-377.7753861,188.8685289
AC,203281.3432,-406500.4664,203289.3114,201.3640496,-402.7793989,201.3727147
AC,171432.2027,-342794.402,171438.6709,212.0803873,-424.2082469,212.089465
AC,138061.4176,-276045.6698,138066.3284,220.9142553,-441.8717261,220.9236572
AC,103465.1895,-206846.7362,103468.4991,227.7872432,-455.6130543,227.7968784
AC,67950.59677,-135811.816,67952.27584,232.6383462,-465.3102624,232.6481214
AC,31832.86958,-63571.41999,31832.90313,235.4245053,-470.8772773,235.4343262
AC,-4567.408591,9233.240846,-4569.020921,236.1209906,-472.2646858,236.1307622
AC,-40927.1463,81955.94721,-40930.39027,234.7216198,-469.4601732,234.7312479
AC,-76923.61195,153951.2072,-76928.45882,231.238814,-462.4886325,231.2482055
AC,-112237.2984,224579.9858,-112243.7052,225.7034868,-451.4119437,225.7125506
AC,-146554.7587,293215.377,-146562.6687,218.1647701,-436.3284241,218.1734181
AC,-179571.3889,359248.1682,-179580.7319,208.689578,-417.3719562,208.6977259
AC,-210994.1308,422092.2476,-211004.824,197.3620132,-394.7107989,197.369581
AC,-240544.0741,481189.8068,-240556.0226,184.2826199,-368.5460943,184.2895326
AC,-267958.9314,536016.2917,-267972.0291,169.5674916,-339.1100822,169.5736804
AC,-292995.3664,586085.0584,-293009.4972,153.3472409,-306.6640386,153.3526431
AC,-315431.154,630951.693,-315446.1925,135.7658399,-271.4959569,135.7703999
AC,-335067.1524,670217.9562,-335082.9654,116.9793423,-233.9179916,116.9830121
AC,-351729.0713,703535.3178,-351745.5183,97.15449849,-194.2636872,97.15723776
AC,-365269.0183,730608.0506,-365285.9534,76.46727512,-152.8850183,76.46905191
AC,-375566.8118,751195.8549,-375584.0847,55.10129347,-110.1492649,55.10208434
AC,-382531.0478,765115.9922,-382548.5054,33.24619949,-66.43575236,33.24598978
AC,-386099.9113,772244.9061,-386117.3987,11.09598055,-22.13248508,11.09476445
AC,-386241.7249,772519.32,-386259.0868,-11.15275644,22.36729804,-11.15497578
AC,-382955.2298,765936.7982,-382972.3123,-33.30253011,66.66861378,-33.30574066
AC,-376269.5971,752555.7675,-376286.2486,-55.1567375,110.3782405,-55.16091843
AC,-366244.1691,732494.9991,-366260.2417,-76.52139913,153.1082085,-76.52652098
AC,-352967.932,705932.5535,-352983.2833,-97.20688073,194.4792435,-97.21290571
AC,-336558.7268,673104.2011,-336573.2206,-117.0295765,234.1241334,-117.0364588
AC,-317162.2026,634301.3286,-317175.7103,-135.8135388,271.6909872,-135.821225
AC,-294950.5245,589868.353,-294962.9262,-153.3920399,306.8463589,-153.4004694
AC,-270120.8448,540199.6645,-270132.0306,-169.6090517,339.2782069,-169.6181574
AC,-242893.5536,485736.1261,-242903.4241,-184.3206309,368.6986638,-184.3303396
AC,-213510.3222,426961.1598,-213518.79,-197.3961964,394.8465917,-197.4064296
AC,-182231.9582,364396.4565,-182238.9482,-208.7196887,417.4898996,-208.7303632
AC,-149336.0906,298597.3448,-149341.5408,-218.1905995,436.4276039,-218.2016283
AC,-115114.7055,230147.8624,-115118.5676,-225.7248645,451.4916123,-225.7361574
AC,-79871.55434,159655.5717,-79873.79406,-231.255609,462.5482154,-231.2670733
AC,-43919.45776,87746.1673,-43920.05533,-234.7337416,469.4992742,-234.7452833
AC,-7577.529142,15057.92212,-7576.479329,-236.1283902,472.2830906,-236.1399145
AC,28831.65798,-57763.97782,28834.34579,-235.4271758,470.8749551,-235.4385882
AC,64984.93308,-130073.1602,64989.23497,-232.6363225,465.2873665,-232.6475293
AC,100561.3971,-201227.8035,100567.2749,-227.7806021,455.5699206,-227.7915114
AC,135245.2709,-270596.3342,135252.6722,-220.9031142,441.8088702,-220.913637
AC,168728.6979,-337563.0322,168737.5571,-212.064904,424.1263593,-212.0749545
AC,200714.4769,-401533.4965,200724.7152,-201.34442,402.6793392,-201.3539167
AC,230918.6998,-461939.9206,230930.2262,-188.836818,377.658175,-188.8456842
AC,259073.2717,-518246.1328,259085.984,-174.6531164,349.2849565,-174.6612811
AC,284928.2908,-569952.3552,284942.076,-158.9192107,317.8115264,-158.9266092
AC,308254.266,-616599.6397,308269.0017,-141.7747561,283.5172449,-141.7813304
AC,328844.1544,-657773.9418,328859.7097,-123.3719281,246.7065106,-123.3776274
AC,346515.1986,-693109.7953,346531.4354,-103.8740714,207.7060582,-103.8788529
AC,361110.5491,-722293.5568,361127.3233,-83.45425043,166.8620585,-83.45807941
AC,372500.6567,-745066.1892,372517.8192,-62.29371296,124.5370456,-62.29656306
AC,380584.4219,-761225.5608,380601.8204,-40.5802814,81.10669948,-40.58213502
AC,385290.0927,-770628.2401,385307.5726,-18.5066857,36.95651083,-18.50753408
AC,386575.9011,-773190.7681,386593.3072,3.731147324,-7.521640102,3.731304033
AC,384430.4343,-768890.3997,384447.6121,25.9358331,-51.9329621,25.93698582
AC,378872.7355,-757765.3053,378889.5325,47.91028128,-95.88325712,47.91241208
AC,369952.1354,-739914.2319,369968.4023,69.45944508,-138.9824192,69.46252738
AC,357747.8137,-715495.627,357763.4062,90.39205262,-180.8478972,90.39605135
AC,342368.0969,-684726.2319,342382.8765,110.5223046,-221.1080902,110.5271766
AC,323949.4965,-647879.1578,323963.3319,129.6715234,-259.4056457,129.6772177
AC,302655.4972,-605281.462,302668.2655,147.6697393,-295.4006321,147.6761977
AC,278675.1061,-557311.2446,278686.694,164.3571989,-328.7735552,164.3643563
AC,252221.1749,-504394.2928,252231.4794,179.585783,-359.2281946,179.5935682
AC,223528.5105,-447000.3011,223537.4401,193.2203216,-386.4942329,193.2286579
AC,192851.791,-385638.7027,192859.2664,205.1397937,-410.3296546,205.1485994
AC,160463.3052,-320854.1474,160469.26,215.2384012,-430.5228949,215.2475903
AC,126650.5356,-253221.6675,126654.9167,223.426508,-446.8947173,223.4359914
AC,91713.60662,-183341.5738,91716.37528,229.6314361,-459.2998041,229.6411218
AC,55962.62102,-111834.1268,55963.75253,233.7981099,-467.6280471,233.8079043
AC,19714.90706,-39334.03182,19714.39131,235.8895459,-471.8055241,235.8993543
AC,-16707.79799,33515.19526,-16709.9565,235.8871802,-471.7951555,235.8969079
AC,-52982.20362,106066.9395,-52985.98579,233.7910339,-467.5970335,233.8005868
AC,-88786.33565,177677.2266,-88791.70797,229.6197126,-459.2484207,229.6289982
AC,-123802.3941,247710.4384,-123809.3089,223.4102411,-446.8234201,223.4191694
AC,-157719.5738,315544.9552,-157727.9699,215.2177352,-430.4323169,215.2262191
AC,-190236.8237,380578.6731,-190246.6265,205.1149121,-410.2205997,205.1228687
AC,-221065.5182,442234.3483,-221076.6409,193.1914453,-386.367669,193.1987962
AC,-249932.0197,499964.7204,-249944.3635,179.5531682,-359.0852453,179.5598404
AC,-276580.1071,553257.3707,-276593.5626,164.3211351,-328.6154892,164.3270618
AC,-300773.2501,601639.2699,-300787.6978,147.6305468,-295.2288524,147.6356676
AC,-322296.7086,644680.9767,-322312.0204,129.6295499,-259.2216771,129.6338116
AC,-340959.4388,682000.45,-340975.479,110.4779227,-220.9135655,110.4812798
AC,-356595.7891,713266.4394,-356612.4153,90.34565633,-180.6445432,90.34807136
AC,-369066.9702,738201.4259,-369084.0348,69.4114462,-138.7720408,69.41288998
AC,-378262.2869,756584.0847,-378279.6385,47.86110587,-95.66772165,47.86155787
AC,-384100.1209,768251.2499,-384117.6056,25.88591767,-51.7141827,25.88536616
AC,-386528.6552,773099.3632,-386546.1179,3.680934939,-7.301558689,3.679377097
AC,-385526.334,771085.3922,-385543.6198,-18.55674933,37.17594079,-18.55930739
AC,-381102.0539,762227.2131,-381119.0094,-40.62975188,81.3235303,-40.63329517
AC,-373295.0853,746603.4517,-373311.56,-62.34215117,124.7493527,-62.34665596
AC,-362174.7232,724352.7856,-362190.5709,-83.50122641,167.0679573,-83.50666044
AC,-347839.6728,695672.7134,-347854.753,-103.9191681,207.9037213,-103.9254909
AC,-330417.173,660817.8013,-330431.3519,-123.4147453,246.8941834,-123.4219084
AC,-310061.8671,620097.4241,-310075.019,-141.8149137,283.6932615,-141.8228612
AC,-286954.4304,573873.0187,-286966.4385,-158.9563522,317.9743245,-158.9650214
AC,-261299.966,522554.8762,-261310.7238,-174.6869122,349.4330912,-174.6962338
AC,-233326.1849,466598.5,-233335.5969,-188.866968,377.7903314,-188.876867
AC,-203281.3841,406500.5629,-203289.367,-201.3706566,402.7943441,-201.3810528
AC,-171432.2436,342794.4985,-171438.7265,-212.0869942,424.223192,-212.0978032
AC,-138061.4585,276045.7663,-138066.384,-220.920862,441.8866712,-220.9319955
AC,-103465.2303,206846.8327,-103468.5547,-227.7938498,455.6279992,-227.8052167
AC,-67950.63763,135811.9124,-67952.33145,-232.6449526,465.3252072,-232.6564598
AC,-31832.91044,63571.51646,-31832.95874,-235.4311117,470.8922221,-235.4426646
AC,4567.367732,-9233.144376,4568.965311,-236.1275968,472.2796305,-236.1391007
AC,40927.10545,-81955.85074,40930.33466,-234.7282259,469.4751179,-234.7395865
AC,76923.57109,-153951.1107,76928.40321,-231.2454199,462.5035771,-231.2565441
AC,112237.2575,-224579.8894,112243.6496,-225.7100925,451.4268882,-225.7208892
AC,146554.7179,-293215.2806,146562.6131,-218.1713757,436.3433685,-218.1817568
AC,179571.348,-359248.0717,179580.6762,-208.6961835,417.3869005,-208.7060647
AC,210994.09,-422092.1512,211004.7684,-197.3686186,394.7257432,-197.3779198
AC,240544.0333,-481189.7104,240555.967,-184.2892251,368.5610385,-184.2978715
AC,267958.8905,-536016.1952,267971.9735,-169.5740967,339.1250263,-169.5820193
AC,292995.3255,-586084.9619,293009.4416,-153.3538458,306.6789826,-153.3609821
AC,315431.1131,-630951.5966,315446.1369,-135.7724447,271.5109008,-135.778739
AC,335067.1116,-670217.8598,335082.9098,-116.985947,233.9329354,-116.9913512
AC,351729.0305,-703535.2214,351745.4627,-97.16110303,194.278631,-97.16557696
AC,365268.9774,-730607.9541,365285.8978,-76.47387952,152.899962,-76.47739117
AC,375566.7709,-751195.7585,375584.0291,-55.10789773,110.1642085,-55.11042366
AC,382531.0069,-765115.8957,382548.4498,-33.25280361,66.45069589,-33.25432915
AC,386099.8705,-772244.8097,386117.3431,-11.10258453,22.14742854,-11.10310388
AC,386241.6841,-772519.2236,386259.0312,11.14615259,-22.35235466,11.1466363
AC,382955.189,-765936.7017,382972.2567,33.2959264,-66.65367048,33.29740112
AC,376269.5563,-752555.6711,376286.193,55.15013393,-110.3632973,55.15257883
AC,366244.1282,-732494.9026,366260.1861,76.51479569,-153.0932654,76.51818132
AC,352967.8912,-705932.4571,352983.2277,97.20027743,-194.4643005,97.20456599
AC,336558.6859,-673104.1047,336573.165,117.0229734,-234.1091904,117.028119
AC,317162.1618,-634301.2321,317175.6547,135.8069358,-271.6760443,135.8128852
AC,294950.4837,-589868.2565,294962.8706,153.385437,-306.831416,153.3921295
AC,270120.804,-540199.5681,270131.975,169.6024489,-339.2632641,169.6098174
AC,242893.5128,-485736.0296,242903.3685,184.3140283,-368.6837212,184.3219996
AC,213510.2813,-426961.0633,213518.7344,197.3895939,-394.8316491,197.3980895
AC,182231.9173,-364396.36,182238.8926,208.7130863,-417.4749571,208.7220231
AC,149336.0498,-298597.2483,149341.4852,218.1839973,-436.4126615,218.1932882
AC,115114.6647,-230147.766,115118.512,225.7182625,-451.4766699,225.7278171
AC,79871.51349,-159655.4753,79873.73846,231.249007,-462.5332732,231.258733
AC,43919.41691,-87746.07085,43919.99973,234.7271398,-469.4843321,234.7369429
AC,7577.488293,-15057.82567,7576.423729,236.1217885,-472.2681485,236.1315741
AC,-28831.69883,57764.07427,-28834.40139,235.4205743,-470.8600131,235.4302477
AC,-64984.97393,130073.2566,-64989.29057,232.6297212,-465.2724245,232.6391888
AC,-100561.438,201227.9,-100567.3305,227.7740009,-455.5549788,227.7831709
AC,-135245.3118,270596.4307,-135252.7278,220.8965131,-441.7939284,220.9052964
AC,-168728.7388,337563.1287,-168737.6127,212.0583031,-424.1114176,212.0666138
AC,-200714.5177,401533.5929,-200724.7708,201.3378192,-402.6643976,201.3455759
AC,-230918.7406,461940.017,-230930.2818,188.8302173,-377.6432335,188.8373434
AC,-259073.3126,518246.2292,-259086.0396,174.6465159,-349.2700151,174.6529403
AC,-284928.3317,569952.4516,-284942.1316,158.9126103,-317.796585,158.9182683
AC,-308254.3069,616599.7362,-308269.0573,141.7681558,-283.5023036,141.7729894
AC,-328844.1952,657774.0382,-328859.7653,123.3653279,-246.6915694,123.3692864
AC,-346515.2394,693109.8918,-346531.491,103.8674714,-207.6911171,103.8705119
AC,-361110.59,722293.6533,-361127.3789,83.44765056,-166.8471175,83.44973828
AC,-372500.6976,745066.2856,-372517.8748,62.28711322,-124.5221047,62.28822188
AC,-380584.4628,761225.6573,-380601.876,40.57368179,-81.09175858,40.57379378
AC,-385290.1335,770628.3365,-385307.6282,18.50008624,-36.94157002,18.49919278
AC,-386575.9419,773190.8646,-386593.3628,-3.737746653,7.536580833,-3.739645391
AC,-384430.4751,768890.4962,-384447.6677,-25.9424323,51.94790275,-25.94532724
AC,-378872.7764,757765.4017,-378889.5881,-47.91688033,95.89819769,-47.92075355
AC,-369952.1762,739914.3284,-369968.4579,-69.466044,138.9973597,-69.4708689
AC,-357747.8545,715495.7235,-357763.4618,-90.39865141,180.8628376,-90.40439293
AC,-342368.1378,684726.3283,-342382.9321,-110.5289032,221.1230305,-110.5355182
AC,-323949.5373,647879.2542,-323963.3875,-129.6781219,259.420586,-129.6855594
AC,-302655.5381,605281.5584,-302668.3211,-147.6763377,295.4155723,-147.6845395
AC,-278675.147,557311.3411,-278686.7496,-164.3637971,328.7884953,-164.3726981
AC,-252221.2158,504394.3893,-252231.535,-179.5923811,359.2431346,-179.6019101
AC,-223528.5513,447000.3976,-223537.4957,-193.2269196,386.5091728,-193.2369998
AC,-192851.8319,385638.7991,-192859.322,-205.1463916,410.3445944,-205.1569413
AC,-160463.3461,320854.2438,-160469.3155,-215.2449989,430.5378347,-215.2559323
AC,-126650.5764,253221.7639,-126654.9723,-223.4331056,446.909657,-223.4443335
AC,-91713.64746,183341.6702,-91716.43087,-229.6380335,459.3147437,-229.6494639
AC,-55962.66187,111834.2233,-55963.80812,-233.8047072,467.6429866,-233.8162465
AC,-19714.94791,39334.12826,-19714.4469,-235.896143,471.8204636,-235.9076965
AC,16707.75714,-33515.09882,16709.90091,-235.8937772,471.8100949,-235.9052502
AC,52982.16278,-106066.8431,52985.9302,-233.7976308,467.6119728,-233.8089292
AC,88786.29481,-177677.1301,88791.65238,-229.6263093,459.2633599,-229.6373406
AC,123802.3532,-247710.3419,123809.2533,-223.4168377,446.8383593,-223.4275118
AC,157719.533,-315544.8588,157727.9143,-215.2243317,430.447256,-215.2345616
AC,190236.7828,-380578.5767,190246.5709,-205.1215085,410.2355386,-205.1312113
AC,221065.4774,-442234.2518,221076.5853,-193.1980415,386.3826079,-193.2071388
AC,249931.9789,-499964.624,249944.3079,-179.5597642,359.1001841,-179.5681831
AC,276580.0663,-553257.2743,276593.507,-164.3277311,328.6304279,-164.3354046
AC,300773.2092,-601639.1735,300787.6423,-147.6371426,295.243791,-147.6440104
AC,322296.6677,-644680.8803,322311.9649,-129.6361456,259.2366157,-129.6421545
AC,340959.398,-682000.3536,340975.4234,-110.4845182,220.928504,-110.4896228
AC,356595.7483,-713266.343,356612.3597,-90.35225172,180.6594816,-90.35641433
AC,369066.9293,-738201.3295,369083.9792,-69.41804146,138.7869792,-69.42123301
AC,378262.246,-756583.9882,378279.5829,-47.86770099,95.6826599,-47.86990095
AC,384100.08,-768251.1535,384117.55,-25.89251266,51.72912087,-25.8937093
AC,386528.6144,-773099.2668,386546.0623,-3.687529793,7.31649678,-3.687720289
AC,385526.2932,-771085.2958,385543.5642,18.55015461,-37.16100278,18.55096415
AC,381102.0131,-762227.1166,381118.9538,40.62315729,-81.30859237,40.62495187
AC,373295.0444,-746603.3553,373311.5044,62.33555672,-124.7344149,62.3383126
AC,362174.6823,-724352.6892,362190.5153,83.49463209,-167.0530196,83.49831702
AC,347839.6319,-695672.617,347854.6974,103.912574,-207.8887836,103.9171474
AC,330417.1321,-660817.7049,330431.2963,123.4081512,-246.8792458,123.4135648
AC,310061.8263,-620097.3277,310074.9634,141.8083198,-283.678324,141.8145177
AC,286954.3896,-573872.9223,286966.3829,158.9497584,-317.9593871,158.9566778
AC,261299.9252,-522554.7797,261310.6683,174.6803185,-349.4181538,174.6878901
AC,233326.144,-466598.4036,233335.5414,188.8603745,-377.7753941,188.8685233
AC,203281.3433,-406500.4665,203289.3114,201.3640632,-402.7794069,201.3727091
AC,171432.2027,-342794.4021,171438.6709,212.080401,-424.2082549,212.0894594
AC,138061.4177,-276045.6699,138066.3284,220.9142689,-441.8717341,220.9236516
AC,103465.1895,-206846.7363,103468.4991,227.7872569,-455.6130623,227.7968728
AC,67950.5968,-135811.816,67952.27587,232.6383598,-465.3102704,232.6481158
AC,31832.86961,-63571.42005,31832.90316,235.424519,-470.8772853,235.4343206
AC,-4567.408565,9233.240791,-4569.020891,236.1210042,-472.2646938,236.1307566
AC,-40927.14628,81955.94716,-40930.39024,234.7216334,-469.4601812,234.7312423
AC,-76923.61193,153951.2072,-76928.45879,231.2388276,-462.4886405,231.2481999
AC,-112237.2983,224579.9858,-112243.7051,225.7035004,-451.4119517,225.712545
AC,-146554.7587,293215.377,-146562.6687,218.1647837,-436.3284321,218.1734125
AC,-179571.3889,359248.1682,-179580.7318,208.6895917,-417.3719642,208.6977203
AC,-210994.1308,422092.2476,-211004.8239,197.3620268,-394.7108069,197.3695754
AC,-240544.0741,481189.8068,-240556.0225,184.2826335,-368.5461023,184.289527
AC,-267958.9314,536016.2916,-267972.0291,169.5675052,-339.1100902,169.5736748
AC,-292995.3664,586085.0583,-293009.4972,153.3472545,-306.6640466,153.3526375
AC,-315431.1539,630951.693,-315446.1925,135.7658535,-271.4959649,135.7703944
AC,-335067.1524,670217.9562,-335082.9653,116.9793559,-233.9179996,116.9830065
AC,-351729.0713,703535.3178,-351745.5183,97.15451207,-194.2636953,97.15723219
AC,-365269.0183,730608.0505,-365285.9534,76.4672887,-152.8850264,76.46904635
AC,-375566.8117,751195.8549,-375584.0847,55.10130704,-110.1492729,55.10207878
AC,-382531.0478,765115.9921,-382548.5054,33.24621306,-66.43576037,33.24598422
AC,-386099.9113,772244.9061,-386117.3986,11.09599411,-22.13249309,11.0947589
AC,-386241.7249,772519.32,-386259.0868,-11.15274288,22.36729003,-11.15498134
AC,-382955.2298,765936.7981,-382972.3122,-33.30251655,66.66860577,-33.30574621
AC,-376269.5971,752555.7675,-376286.2485,-55.15672395,110.3782325,-55.16092397
AC,-366244.1691,732494.999,-366260.2417,-76.52138558,153.1082005,-76.52652652
AC,-352967.932,705932.5535,-352983.2833,-97.20686718,194.4792355,-97.21291124
AC,-336558.7268,673104.2011,-336573.2205,-117.029563,234.1241254,-117.0364643
AC,-317162.2026,634301.3285,-317175.7103,-135.8135253,271.6909792,-135.8212305
AC,-294950.5245,589868.3529,-294962.9262,-153.3920264,306.8463509,-153.4004749
AC,-270120.8448,540199.6645,-270132.0305,-169.6090382,339.2781989,-169.6181629
AC,-242893.5536,485736.126,-242903.4241,-184.3206173,368.6986558,-184.3303451
AC,-213510.3222,426961.1597,-213518.79,-197.3961829,394.8465837,-197.4064351
AC,-182231.9582,364396.4564,-182238.9481,-208.7196752,417.4898916,-208.7303687
AC,-149336.0906,298597.3448,-149341.5408,-218.190586,436.4275959,-218.2016338
AC,-115114.7055,230147.8624,-115118.5676,-225.724851,451.4916043,-225.7361629
AC,-79871.55432,159655.5717,-79873.79403,-231.2555954,462.5482074,-231.2670788
AC,-43919.45774,87746.16725,-43920.0553,-234.7337281,469.4992662,-234.7452888
AC,-7577.529121,15057.92207,-7576.479302,-236.1283767,472.2830826,-236.13992
